town,name,type,phone,sample_url,message,wa_link,send_status
Soweto,Killahs Liquor Store & Fast Foods,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-killahs-liquor-store-fast-foods.html,"Hi Killahs Liquor Store & Fast Foods 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-killahs-liquor-store-fast-foods.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Pick n Pay Express,convenience,+27 11 985 6796,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-pick-n-pay-express.html,"Hi Pick n Pay Express 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-pick-n-pay-express.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119856796?text=Hi%20Pick%20n%20Pay%20Express%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20convenience%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-pick-n-pay-express.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Quickshop,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html,"Hi Quickshop 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Quickshop,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html,"Hi Quickshop 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Quickshop,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html,"Hi Quickshop 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Quickshop,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html,"Hi Quickshop 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-quickshop.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Siqhaza,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-siqhaza.html,"Hi Siqhaza 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-siqhaza.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Vukani,convenience,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-vukani.html,"Hi Vukani 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto convenience businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-vukani.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Cashbuild,doityourself,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-cashbuild.html,"Hi Cashbuild 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto doityourself businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-cashbuild.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Mandela's Family Restaurant,fast_food,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-mandela-s-family-restaurant.html,"Hi Mandela's Family Restaurant 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fast_food businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-mandela-s-family-restaurant.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Polla's Fast Food,fast_food,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-polla-s-fast-food.html,"Hi Polla's Fast Food 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fast_food businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-polla-s-fast-food.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Astron Energy,fuel,+27 11 985 6038,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html,"Hi Astron Energy 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119856038?text=Hi%20Astron%20Energy%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Astron Energy,fuel,+27 860 300 860,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html,"Hi Astron Energy 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27860300860?text=Hi%20Astron%20Energy%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Astron Energy,fuel,+27 11 024 5518,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html,"Hi Astron Energy 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27110245518?text=Hi%20Astron%20Energy%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-astron-energy.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,BP,fuel,+27 11 985 6796,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-bp.html,"Hi BP 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-bp.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119856796?text=Hi%20BP%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-bp.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Engen,fuel,+27 11 985 1075,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119851075?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Engen,fuel,+27 11 935 2192,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119352192?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Engen,fuel,+27 82 693 6629,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27826936629?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Engen,fuel,+27 11 933 3877,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html,"Hi Engen 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto fuel businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119333877?text=Hi%20Engen%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Soweto%20fuel%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/soweto-engen.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Soweto,Maziya Funeral Home,funeral_directors,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-maziya-funeral-home.html,"Hi Maziya Funeral Home 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto funeral_directors businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-maziya-funeral-home.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Vuyo Funeral Parlour,funeral_directors,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-vuyo-funeral-parlour.html,"Hi Vuyo Funeral Parlour 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto funeral_directors businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-vuyo-funeral-parlour.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Ellerines,furniture,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-ellerines.html,"Hi Ellerines 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto furniture businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-ellerines.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Home Affairs Offices,government,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-home-affairs-offices.html,"Hi Home Affairs Offices 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto government businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-home-affairs-offices.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Municipal Office,government,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-municipal-office.html,"Hi Municipal Office 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto government businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-municipal-office.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Nandos,restaurant,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-nandos.html,"Hi Nandos 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto restaurant businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-nandos.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Number One,restaurant,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-number-one.html,"Hi Number One 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto restaurant businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-number-one.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Soweto,Restaurante Soweto,restaurant,,https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-restaurante-soweto.html,"Hi Restaurante Soweto 👋 Thabang from SiteCraft SA here. I noticed a lot of Soweto restaurant businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/soweto-restaurante-soweto.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,African Bank,bank,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-african-bank.html,"Hi African Bank 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa bank businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-african-bank.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Capitec Bank,bank,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-capitec-bank.html,"Hi Capitec Bank 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa bank businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-capitec-bank.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,FNB,bank,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-fnb.html,"Hi FNB 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa bank businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-fnb.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Nedbank,bank,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-nedbank.html,"Hi Nedbank 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa bank businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-nedbank.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Standard Bank,bank,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-standard-bank.html,"Hi Standard Bank 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa bank businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-standard-bank.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Autozone,car_repair,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-autozone.html,"Hi Autozone 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa car_repair businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-autozone.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
Tembisa,Ntlharhimed Clinic,clinic,+27 79 932 0071,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ntlharhimed-clinic.html,"Hi Ntlharhimed Clinic 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clinic businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ntlharhimed-clinic.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27799320071?text=Hi%20Ntlharhimed%20Clinic%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Tembisa%20clinic%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ntlharhimed-clinic.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Tembisa,Phedisomg Medical Centre,clinic,+27 11 926 2347,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-phedisomg-medical-centre.html,"Hi Phedisomg Medical Centre 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clinic businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-phedisomg-medical-centre.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119262347?text=Hi%20Phedisomg%20Medical%20Centre%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Tembisa%20clinic%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-phedisomg-medical-centre.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Tembisa,Tembisa AQT Station Erin Clinic,clinic,+27 11 926 2862,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-tembisa-aqt-station-erin-clinic.html,"Hi Tembisa AQT Station Erin Clinic 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clinic businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-tembisa-aqt-station-erin-clinic.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27119262862?text=Hi%20Tembisa%20AQT%20Station%20Erin%20Clinic%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Tembisa%20clinic%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-tembisa-aqt-station-erin-clinic.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Tembisa,Zamokuhle Hospital,clinic,+27 82 857 4541,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-zamokuhle-hospital.html,"Hi Zamokuhle Hospital 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clinic businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-zamokuhle-hospital.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",https://wa.me/27828574541?text=Hi%20Zamokuhle%20Hospital%20%F0%9F%91%8B%20Thabang%20from%20SiteCraft%20SA%20here.%20I%20noticed%20a%20lot%20of%20Tembisa%20clinic%20businesses%20aren%27t%20easy%20to%20find%20on%20Google%20%E2%80%94%20so%20I%20built%20you%20a%20FREE%20sample%20site%20to%20show%20what%27s%20possible%3A%20https%3A//thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-zamokuhle-hospital.html%0ANo%20catch%2C%20just%20proof.%20If%20you%20like%20it%2C%20the%20real%20version%20is%20R1%2C500%20setup%20%2B%20R450/month%20and%20comes%20WhatsApp-ready.%20Want%20it%20to%20be%20yours%3F%20Reply%20SITECRAFT.,pending
Tembisa,Ackermans,clothes,,https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ackermans.html,"Hi Ackermans 👋 Thabang from SiteCraft SA here. I noticed a lot of Tembisa clothes businesses aren't easy to find on Google — so I built you a FREE sample site to show what's possible: https://thabs1234.github.io/sitecraft-sa/samples/townships/tembisa-ackermans.html
No catch, just proof. If you like it, the real version is R1,500 setup + R450/month and comes WhatsApp-ready. Want it to be yours? Reply SITECRAFT.",,no_phone
